日期,城市,行政區,場站名稱,總車柱數,可借車數,可還位數,經度,緯度
2026-05-30 14:30:31,新北市,新店區,中興文化路口(東南側),19,9,10,121.5445,24.98037
2026-05-30 14:30:31,新北市,樹林區,柑園街二段363巷口,12,6,5,121.36809,24.94909
2026-05-30 14:30:31,新北市,樹林區,俊興俊安街口,15,6,9,121.41691,25.01187
2026-05-30 14:30:31,新北市,三重區,二重埔市民活動中心,30,9,21,121.47492,25.06622
2026-05-30 14:30:31,新北市,三重區,群光公園,15,5,10,121.47404,25.05604
2026-05-30 14:30:31,新北市,土城區,金城路三段52巷,16,2,14,121.46609,24.98635
2026-05-30 14:30:31,新北市,土城區,中央路二段180巷,15,7,8,121.44162,24.97616
2026-05-30 14:30:31,新北市,五股區,成功運動公園,14,5,9,121.44472,25.09283
2026-05-30 14:30:31,新北市,永和區,中正橋(環河西路一段),24,5,19,121.51553,25.01803
2026-05-30 14:30:31,新北市,林口區,林口區停三停車場,13,4,9,121.38918,25.0788
2026-05-30 14:30:31,新北市,林口區,佳林國中(文化一路),18,6,12,121.38353,25.08141
2026-05-30 14:30:31,新北市,坪林區,坪林茶業博物館,20,6,14,121.71254,24.93475
2026-05-30 14:30:31,新北市,坪林區,坪林旅遊服務中心,22,4,18,121.70528,24.93522
2026-05-30 14:30:31,新北市,板橋區,湳仔溝抽水站,15,4,11,121.44828,25.02184
2026-05-30 14:30:31,新北市,板橋區,三民永豐街口,13,1,12,121.47917,25.02104
2026-05-30 14:30:31,新北市,板橋區,玫瑰公園,14,0,14,121.45544,25.02373
2026-05-30 14:30:31,新北市,淡水區,淡江教會文教中心,15,3,12,121.42311,25.19548
2026-05-30 14:30:31,新北市,淡水區,淡金路38巷尾,10,1,9,121.45790,25.16083
2026-05-30 14:30:31,新北市,淡水區,衛教公園,14,1,13,121.44070,25.17254
2026-05-30 14:30:31,新北市,淡水區,新市一路一段256巷口,21,10,11,121.43273,25.18665
2026-05-30 14:30:31,新北市,新店區,中華郵政五城郵局,15,13,2,121.47917,24.94483
2026-05-30 14:30:31,新北市,新店區,龜山活動中心,8,3,5,121.55224,24.90303
2026-05-30 14:30:31,新北市,新莊區,思賢公園(北側),18,13,5,121.45672,25.04792
2026-05-30 14:30:31,新北市,蘆洲區,捷運三民高中站(2號出口),55,23,8,121.47374,25.08577
2026-05-30 14:30:31,新北市,八里區,水興公,15,1,14,121.42509,25.16208
2026-05-30 14:30:31,新北市,三峽區,大義三樹路口,14,4,10,121.37899,24.94357
2026-05-30 14:30:31,新北市,中和區,中原中板路口,18,10,8,121.48521,25.01169
2026-05-30 14:30:31,新北市,中和區,嘉穗公園,10,8,2,121.4784,24.99566
2026-05-30 14:30:31,新北市,板橋區,松柏街15巷口,20,15,5,121.4742,25.0296
2026-05-30 14:30:31,新北市,板橋區,新海抽水站停車場,13,3,10,121.45537,25.02776
2026-05-30 14:30:31,新北市,淡水區,崁頂林子福德宮,15,5,10,121.43038,25.19959
2026-05-30 14:30:31,新北市,新店區,北城生活廣場(富貴街),11,3,8,121.49409,24.94888
2026-05-30 14:30:31,新北市,新莊區,台北醫院(民樂街),11,0,11,121.45788,25.04267
2026-05-30 14:30:31,新北市,蘆洲區,中興復興路口,12,0,12,121.48182,25.09016
2026-05-30 14:30:31,新北市,三芝區,三芝兒一公園,15,8,7,121.4994,25.25719
2026-05-30 14:30:31,新北市,三峽區,學府大學路口,18,7,10,121.3718,24.94779
2026-05-30 14:30:31,新北市,三峽區,學成大德路口,19,6,13,121.37634,24.94334
2026-05-30 14:30:31,新北市,三峽區,臺北大學社科院(公政大道),40,9,31,121.3701,24.94441
2026-05-30 14:30:31,新北市,土城區,員林平面停車場,9,1,8,121.44437,24.97681
2026-05-30 14:30:31,新北市,土城區,明德平面停車場,10,6,4,121.46628,24.98403
2026-05-30 14:30:31,新北市,五股區,五工五五權路口,18,6,12,121.4497,25.0665
2026-05-30 14:30:31,新北市,永和區,仁愛路40巷口,23,15,0,121.51416,25.01346
2026-05-30 14:30:31,新北市,板橋區,新北市政府板橋分局沙崙派出所,16,6,10,121.43032,24.98842
2026-05-30 14:30:31,新北市,板橋區,縣民民生路口,13,2,11,121.47072,25.01836
2026-05-30 14:30:31,新北市,新店區,北新新生街口,12,5,7,121.54061,24.96561
2026-05-30 14:30:31,新北市,新店區,輕軌台北小城站(南側),15,10,5,121.49816,24.95312
2026-05-30 14:30:31,新北市,新莊區,台電台北西區營業處,13,7,6,121.46560,25.04765
2026-05-30 14:30:31,新北市,蘆洲區,中山一和平路口,18,6,12,121.47162,25.07919
2026-05-30 14:30:31,新北市,八里區,文昌公園,15,3,12,121.41033,25.15709
2026-05-30 14:30:31,新北市,三重區,三重社會福利服務中心,11,3,8,121.49128,25.07781
2026-05-30 14:30:31,新北市,三峽區,大德學勤路口,15,4,11,121.37506,24.94634
2026-05-30 14:30:31,新北市,土城區,新北高工(明德路),18,0,18,121.45150,24.98112
2026-05-30 14:30:31,新北市,土城區,廣福國小,20,5,15,121.45506,24.98713
2026-05-30 14:30:31,新北市,中和區,華新街143巷,15,1,13,121.50632,24.97942
2026-05-30 14:30:31,新北市,中和區,中原抽水站,15,12,2,121.48968,25.00985
2026-05-30 14:30:31,新北市,中和區,建六中正路口,12,8,4,121.48526,25.00223
2026-05-30 14:30:31,新北市,汐止區,汐止國民運動中心,12,7,5,121.65693,25.06538
2026-05-30 14:30:31,新北市,汐止區,建成路142巷口,53,7,38,121.66255,25.07335
2026-05-30 14:30:31,新北市,林口區,林口轉運站,99,21,78,121.36123,25.06687
2026-05-30 14:30:31,新北市,板橋區,中山路二段416巷38弄口,14,5,9,121.48153,25.01936
2026-05-30 14:30:31,新北市,淡水區,新市二後洲路口,16,11,5,121.42507,25.19638
2026-05-30 14:30:31,新北市,淡水區,民族路33巷,12,3,9,121.46346,25.13604
2026-05-30 14:30:31,新北市,新莊區,丹鳳國小,15,2,13,121.41336,25.02460
2026-05-30 14:30:31,新北市,樹林區,中華路12巷口,20,4,16,121.42111571570142,24.982608838794
2026-05-30 14:30:31,新北市,樹林區,鹿角溪公園,13,8,4,121.39591,24.97151
2026-05-30 14:30:31,新北市,蘆洲區,中山二永安南路口,14,4,10,121.46868,25.07744
2026-05-30 14:30:31,新北市,鶯歌區,礫間停車場,20,9,11,121.35445,24.95180
2026-05-30 14:30:31,新北市,三峽區,學府大德路口,12,10,2,121.37362,24.94864
2026-05-30 14:30:31,新北市,三峽區,三樹大德路口,15,7,5,121.37871,24.94163
2026-05-30 14:30:31,新北市,中和區,安平橋,27,4,23,121.50936,24.99474
2026-05-30 14:30:31,新北市,板橋區,信義路163巷口,17,11,6,121.45848,24.99271
2026-05-30 14:30:31,新北市,板橋區,捷運江子翠站(4號出口),11,10,1,121.47307,25.02946
2026-05-30 14:30:31,新北市,新店區,永平街23巷,18,12,6,121.51604,24.98316
2026-05-30 14:30:31,新北市,新莊區,中興中正路口(泰坤建設),50,8,42,121.44933,25.03564
2026-05-30 14:30:31,新北市,新莊區,塭仔底濕地公園(中華路),24,10,14,121.45222,25.05645
2026-05-30 14:30:31,新北市,新莊區,頭前國小(化成路),12,5,7,121.46624,25.0535
2026-05-30 14:30:31,新北市,鶯歌區,永和街65巷口,37,7,29,121.3331413,24.96798
2026-05-30 14:30:31,新北市,中和區,秀山公園(北側),14,9,3,121.52327,24.99592
2026-05-30 14:30:31,新北市,林口區,興林路151巷口,25,4,21,121.38917325443384,25.073449376722625
2026-05-30 14:30:31,新北市,新店區,直潭淨水廠(直潭二街),15,5,10,121.53536,24.9431
2026-05-30 14:30:31,新北市,樹林區,中正保安街三段口,11,7,4,121.41274,25.01239
2026-05-30 14:30:31,新北市,土城區,土城國中,50,2,48,121.43037,24.96243
2026-05-30 14:30:31,新北市,永和區,保安保福路二段口,14,5,9,121.5087,25.01497
2026-05-30 14:30:31,新北市,新莊區,建中街90巷口,12,2,10,121.4469,25.03659
2026-05-30 14:30:31,新北市,三芝區,淺水灣,48,18,30,121.47131,25.25232
2026-05-30 14:30:31,新北市,三重區,三重棒球場,25,2,22,121.4815,25.0613
2026-05-30 14:30:31,新北市,三峽區,中園國小,20,5,15,121.3667403505291,24.927562225588048
2026-05-30 14:30:31,新北市,三峽區,龍埔公園,35,17,18,121.3742,24.93841
2026-05-30 14:30:31,新北市,土城區,學成公園,42,3,39,121.45151,24.98803
2026-05-30 14:30:31,新北市,土城區,大安中央路口,27,8,19,121.43264,24.96576
2026-05-30 14:30:31,新北市,土城區,中華中央路一段242巷口,38,22,16,121.44348,24.98551
2026-05-30 14:30:31,新北市,土城區,員林社區公園,50,36,14,121.44328,24.97784
2026-05-30 14:30:31,新北市,土城區,立德青雲路口,40,1,38,121.46102,24.9883
2026-05-30 14:30:31,新北市,土城區,延吉街291巷口,10,0,10,121.46716,24.98394
2026-05-30 14:30:31,新北市,永和區,保平永和路一段口,14,3,10,121.5134,25.00746
2026-05-30 14:30:31,新北市,汐止區,華城橋（康寧街61巷）,30,2,28,121.61988,25.06833
2026-05-30 14:30:31,新北市,林口區,捷運林口站(1號出口),97,18,78,121.36251,25.06599
2026-05-30 14:30:31,新北市,林口區,竹林山觀音寺,20,11,9,121.38983,25.08452
2026-05-30 14:30:31,新北市,林口區,林口社區運動公園,30,4,26,121.37694,25.07411
2026-05-30 14:30:31,新北市,板橋區,新北市藝文中心(文化路二段124巷),37,5,31,121.4714,25.02563
2026-05-30 14:30:31,新北市,板橋區,臺灣藝術大學,65,44,21,121.448,25.0075
2026-05-30 14:30:31,新北市,板橋區,光復國小,38,4,34,121.48169,25.01501
2026-05-30 14:30:31,新北市,板橋區,雙十萬板路口,26,5,20,121.47718,25.02538
2026-05-30 14:30:31,新北市,泰山區,義仁市民活動中心,20,13,7,121.42767,25.05048
2026-05-30 14:30:31,新北市,泰山區,明志科技大學,45,8,37,121.42255,25.04043
2026-05-30 14:30:31,新北市,淡水區,新市國小,29,17,12,121.4444464,25.185184906645382
2026-05-30 14:30:31,新北市,淡水區,中正淡海路口,15,1,14,121.42422,25.17779
2026-05-30 14:30:31,新北市,深坑區,深坑松柏街,34,18,16,121.63852,25.01096
2026-05-30 14:30:31,新北市,瑞芳區,瑞芳火車站,28,1,27,121.80650,25.10851
2026-05-30 14:30:31,新北市,瑞芳區,瑞芳運動公園,12,8,4,121.82177,25.10284
2026-05-30 14:30:31,新北市,新店區,安和市民活動中心,25,9,16,121.51569,24.97532
2026-05-30 14:30:31,新北市,新店區,中正民權路口,92,34,58,121.5336,24.98263
2026-05-30 14:30:31,新北市,新店區,中興寶慶街口,49,18,31,121.54195,24.98694
2026-05-30 14:30:31,新北市,新莊區,新月橋,60,15,45,121.44982,25.03208
2026-05-30 14:30:31,新北市,新莊區,新莊田徑場,42,1,41,121.45259,25.04341
2026-05-30 14:30:31,新北市,新莊區,後港公園,35,6,28,121.42835,25.02536
2026-05-30 14:30:31,新北市,新莊區,輔仁大學附設醫院,41,11,30,121.431,25.03927
2026-05-30 14:30:31,新北市,新莊區,宏匯思源廣場,30,6,24,121.45905,25.05745
2026-05-30 14:30:31,新北市,新莊區,思賢國小(自由街),21,3,18,121.45587,25.04551
2026-05-30 14:30:31,新北市,樹林區,光華公園,25,3,22,121.41306,25.00557
2026-05-30 14:30:31,新北市,樹林區,樹林火車站(後站),65,28,17,121.42417,24.9917
2026-05-30 14:30:31,新北市,樹林區,中山大安路口,30,11,19,121.41182,24.98286
2026-05-30 14:30:31,新北市,鶯歌區,尖山國中,20,10,10,121.34207,24.94381
2026-05-30 14:30:31,新北市,鶯歌區,鳳福公園,20,6,13,121.32938,24.97572
2026-05-30 14:30:31,新北市,鶯歌區,永昌里兒一公園,20,5,15,121.33959628800724,24.956649374562204
2026-05-30 14:30:31,新北市,三重區,三重親水公園,18,7,10,121.49039,25.09114
2026-05-30 14:30:31,新北市,土城區,新北高工(學士路),28,1,27,121.45277,24.98216
2026-05-30 14:30:31,新北市,土城區,中華城林路口,30,3,27,121.43883,24.97525
2026-05-30 14:30:31,新北市,土城區,亞洲員安路口,38,13,25,121.43485,24.97256
2026-05-30 14:30:31,新北市,土城區,學士學府路口(大苑社區),47,18,29,121.44580101471448,24.976958449938596
2026-05-30 14:30:31,新北市,土城區,青山廣場,42,5,37,121.45987,24.97793
2026-05-30 14:30:31,新北市,土城區,裕民路口(清水路),34,0,34,121.45616,24.98157
2026-05-30 14:30:31,新北市,中和區,華福市民活動中心,36,26,10,121.46753,24.99548
2026-05-30 14:30:31,新北市,中和區,佳和公園,27,5,22,121.5032,25.00694
2026-05-30 14:30:31,新北市,中和區,景新國小,14,5,9,121.5148,24.98893
2026-05-30 14:30:31,新北市,中和區,壽德新村,18,0,13,121.46536,24.99548
2026-05-30 14:30:31,新北市,五股區,五股工商立體停車場,22,21,1,121.43955,25.08245
2026-05-30 14:30:31,新北市,五股區,公五公園,39,24,15,121.44529,25.08655
2026-05-30 14:30:31,新北市,永和區,永和國父紀念館,30,14,16,121.52023,25.00839
2026-05-30 14:30:31,新北市,永和區,秀朗路二段24巷16弄24號,14,1,13,121.52007,25.00239
2026-05-30 14:30:31,新北市,汐止區,康寧街307巷,28,9,18,121.62697,25.06809
2026-05-30 14:30:31,新北市,汐止區,保長公園,66,21,45,121.67434,25.07952
2026-05-30 14:30:31,新北市,林口區,林口郵局,25,1,23,121.36453,25.06667
2026-05-30 14:30:31,新北市,板橋區,環河西新月一街口(新月天地社區),38,17,21,121.453,25.0267
2026-05-30 14:30:31,新北市,泰山區,新五泰國民運動中心,28,15,12,121.43427,25.05582
2026-05-30 14:30:31,新北市,萬里區,野柳地質公園,60,5,55,121.69042,25.20428
2026-05-30 14:30:31,新北市,新店區,大鵬華城,31,4,26,121.53398,24.99116
2026-05-30 14:30:31,新北市,新店區,中印青潭廠,25,16,9,121.55947,24.95446
2026-05-30 14:30:31,新北市,新店區,台北慈濟醫院,40,2,37,121.537,24.9859
2026-05-30 14:30:31,新北市,新莊區,中港國小,58,29,29,121.44783,25.04563
2026-05-30 14:30:31,新北市,新莊區,四維公園,27,0,27,121.42221,25.0213
2026-05-30 14:30:31,新北市,新莊區,中正仁愛街口,48,11,37,121.44462,25.03452
2026-05-30 14:30:31,新北市,新莊區,昌平國小,18,5,13,121.45685,25.05658
2026-05-30 14:30:31,新北市,樹林區,文林國小,23,6,17,121.426,24.9979
2026-05-30 14:30:31,新北市,樹林區,南樹林火車站,20,12,8,121.409,24.9802
2026-05-30 14:30:31,新北市,樹林區,學成大義路口,33,16,17,121.37838,24.9453
2026-05-30 14:30:31,新北市,樹林區,四維國凱街口(立天下社區),44,13,31,121.42241,24.97934
2026-05-30 14:30:31,新北市,鶯歌區,文化館前路口,44,16,28,121.35291,24.94948
2026-05-30 14:30:31,新北市,鶯歌區,鳳祥公園,20,5,15,121.33025,24.96283
2026-05-30 14:30:31,新北市,鶯歌區,三鶯水資源回收中心,14,2,12,121.35996,24.95535
2026-05-30 14:30:31,新北市,八里區,龍形停車場,40,4,36,121.4513,25.13041
2026-05-30 14:30:31,新北市,三重區,頂崁公園,24,14,10,121.4756,25.05493
2026-05-30 14:30:31,新北市,三重區,力行地下停車場,20,8,12,121.48287,25.07787
2026-05-30 14:30:31,新北市,三峽區,龍埔三樹路98巷口,42,25,17,121.38393,24.93989
2026-05-30 14:30:31,新北市,三峽區,明德高中,52,20,32,121.36472,24.90742
2026-05-30 14:30:31,新北市,土城區,清和里(青雲路),37,16,21,121.45874,24.97513
2026-05-30 14:30:31,新北市,土城區,捷運海山站(1號出口),80,24,43,121.44855,24.98441
2026-05-30 14:30:31,新北市,土城區,金城忠義路口,40,23,17,121.44024,24.9691
2026-05-30 14:30:31,新北市,土城區,中央慶利街口(風華綠中央社區),22,2,20,121.44052,24.97338
2026-05-30 14:30:31,新北市,土城區,廣福派出所,43,23,20,121.45655,24.98816
2026-05-30 14:30:31,新北市,中和區,飛駝社區(興南路),40,1,37,121.50483,24.98347
2026-05-30 14:30:31,新北市,五股區,貿商國宅,23,11,11,121.43068,25.06939
2026-05-30 14:30:31,新北市,永和區,永和耕莘醫院,32,1,31,121.5177,25.01123
2026-05-30 14:30:31,新北市,汐止區,汐止火車站,56,24,20,121.66275,25.06891
2026-05-30 14:30:31,新北市,汐止區,長安橋(吉祥街12巷),43,22,21,121.66846,25.08033
2026-05-30 14:30:31,新北市,金山區,中山溫泉公園,30,11,19,121.64177,25.22108
2026-05-30 14:30:31,新北市,林口區,林口國民運動中心,32,17,15,121.38093,25.08601
2026-05-30 14:30:31,新北市,林口區,崇林國中,20,3,17,121.37134,25.06754
2026-05-30 14:30:31,新北市,林口區,麗林公有市場,28,1,27,121.36776,25.06912
2026-05-30 14:30:31,新北市,板橋區,重慶國小,41,6,35,121.46253,24.99373
2026-05-30 14:30:31,新北市,板橋區,國光公園,42,2,40,121.454,25.0198
2026-05-30 14:30:31,新北市,板橋區,板橋重慶公園,38,4,33,121.463,25.0001
2026-05-30 14:30:31,新北市,板橋區,新民民族路口,20,1,19,121.4638,25.0094
2026-05-30 14:30:31,新北市,淡水區,漁人碼頭,55,30,25,121.41118,25.18387
2026-05-30 14:30:31,新北市,新店區,台灣科技總部,11,0,11,121.54905,24.97344
2026-05-30 14:30:31,新北市,新店區,直潭活動中心,15,13,2,121.53329,24.93893
2026-05-30 14:30:31,新北市,新莊區,捷運新莊副都心站,43,27,16,121.4466,25.05914
2026-05-30 14:30:31,新北市,新莊區,捷運新莊站(1號出口),69,21,48,121.45204,25.03641
2026-05-30 14:30:31,新北市,新莊區,光華東帝士,40,5,35,121.42784,25.0108
2026-05-30 14:30:31,新北市,新莊區,昌平公園,55,5,50,121.45811,25.05866
2026-05-30 14:30:31,新北市,新莊區,中正新雅巷口,48,2,46,121.41769,25.02594
2026-05-30 14:30:31,新北市,新莊區,新樹公園,25,10,15,121.43315,25.00338
2026-05-30 14:30:31,新北市,新莊區,臺北醫院,39,3,36,121.45978,25.04358
2026-05-30 14:30:31,新北市,樹林區,學成大成路口,37,17,20,121.38236,24.94587
2026-05-30 14:30:31,新北市,樹林區,八德街東豐街口,12,6,6,121.41946,24.97427
2026-05-30 14:30:31,新北市,樹林區,三多國小,26,0,26,121.40701,25.01638
2026-05-30 14:30:31,新北市,鶯歌區,鶯歌火車站(仁愛路),59,24,44,121.35441,24.95559
2026-05-30 14:30:31,新北市,鶯歌區,永吉國小,20,6,14,121.33308,24.95865
2026-05-30 14:30:31,新北市,鶯歌區,南雅育智路口,22,14,8,121.346,24.954
2026-05-30 14:30:31,新北市,鶯歌區,建國中正一路口(北鶯社區),20,6,14,121.35692,24.95658
2026-05-30 14:30:31,新北市,八里區,十三行博物館,46,19,25,121.406,25.157
2026-05-30 14:30:31,新北市,三重區,三重五常公園,32,26,6,121.49615,25.08065
2026-05-30 14:30:31,新北市,三重區,捷運先嗇宮站(2號出口),64,21,43,121.47099,25.04607
2026-05-30 14:30:31,新北市,三重區,東海高中,31,1,30,121.47942,25.06484
2026-05-30 14:30:31,新北市,三重區,龍門公園,48,7,41,121.49848,25.07482
2026-05-30 14:30:31,新北市,三重區,仁愛街112巷,26,1,25,121.49488,25.07486
2026-05-30 14:30:31,新北市,三峽區,復興民生街口,32,12,19,121.37339809342713,24.936959752151225
2026-05-30 14:30:31,新北市,三峽區,國立臺北大學(三峽校區),99,12,87,121.3729,24.94594
2026-05-30 14:30:31,新北市,土城區,土城仁愛社區公園,39,18,20,121.46035,24.98071
